surah_id,ayah_id,surah_title_ar,surah_title_en,surah_title_en_trans,revelation_type,surah,ayah,ayah_title,juz,manzil,page,hizb_quarter,sajda,sajda_id,sajda_recommended,sajda_obligatory,malay,saheeh,yusufali
2,51,البقرة,Al-Baqara,The Cow,Medinan,2,44,2:44,1,1,7,3,FALSE,NA,NA,NA,"Patutkah kamu menyuruh manusia supaya berbuat kebaikan sedang kamu lupa akan diri kamu sendiri; padahal kamu semua membaca Kitab Allah, tidakkah kamu berakal?
",Do you order righteousness of the people and forget yourselves while you recite the Scripture? Then will you not reason?,"Do ye enjoin right conduct on the people, and forget (To practise it) yourselves, and yet ye study the Scripture? Will ye not understand?"
2,52,البقرة,Al-Baqara,The Cow,Medinan,2,45,2:45,1,1,7,3,FALSE,NA,NA,NA,"Dan mintalah pertolongan (kepada Allah) dengan jalan sabar dan mengerjakan sembahyang; dan sesungguhnya sembahyang itu amatlah berat kecuali kepada orang-orang yang khusyuk;
","And seek help through patience and prayer, and indeed, it is difficult except for the humbly submissive [to Allah]","Nay, seek (Allah's) help with patient perseverance and prayer: It is indeed hard, except to those who bring a lowly spirit,-"
2,53,البقرة,Al-Baqara,The Cow,Medinan,2,46,2:46,1,1,7,3,FALSE,NA,NA,NA,"(Iaitu) mereka yang percaya dengan yakin bahawa mereka akan menemui Tuhan mereka, dan bahawa mereka akan kembali kepadaNya.
",Who are certain that they will meet their Lord and that they will return to Him.,"Who bear in mind the certainty that they are to meet their Lord, and that they are to return to Him."
2,54,البقرة,Al-Baqara,The Cow,Medinan,2,47,2:47,1,1,7,3,FALSE,NA,NA,NA,"Wahai Bani Israil! Kenangkanlah nikmat-nikmatKu yang Aku telah kurniakan kepada kamu, dan (ingatlah) bahawasanya Aku telah melebihkan (nenek-moyang) kamu (yang taat dahulu) atas orang-orang (yang ada pada zamannya).
","O Children of Israel, remember My favor that I have bestowed upon you and that I preferred you over the worlds.","Children of Israel! call to mind the (special) favour which I bestowed upon you, and that I preferred you to all other (for My Message)."
2,55,البقرة,Al-Baqara,The Cow,Medinan,2,48,2:48,1,1,7,3,FALSE,NA,NA,NA,"Dan peliharalah diri kamu dari (azab sengsara) hari (akhirat), yang padanya seseorang tidak dapat melepaskan orang lain (yang berdosa) sedikitpun (dari balasan azab), dan tidak diterima syafaat daripadanya, dan tidak pula diambil daripadanya sebarang tebusan; dan mereka (yang bersalah itu) tidak akan diberi sebarang pertolongan.
","And fear a Day when no soul will suffice for another soul at all, nor will intercession be accepted from it, nor will compensation be taken from it, nor will they be aided.","Then guard yourselves against a day when one soul shall not avail another nor shall intercession be accepted for her, nor shall compensation be taken from her, nor shall anyone be helped (from outside)."
2,56,البقرة,Al-Baqara,The Cow,Medinan,2,49,2:49,1,1,8,3,FALSE,NA,NA,NA,"Dan (kenangkanlah) ketika Kami selamatkan kamu dari Firaun dan orang-orangnya, yang sentiasa menyeksa kamu dengan seksa yang seburuk-buruknya; mereka menyembelih anak-anak lelaki kamu dan membiarkan hidup anak-anak perempuan kamu; sedang kejadian yang demikian itu mengandungi bala bencana dan cubaan yang besar dari Tuhan kamu.
","And [recall] when We saved your forefathers from the people of Pharaoh, who afflicted you with the worst torment, slaughtering your [newborn] sons and keeping your females alive. And in that was a great trial from your Lord.","And remember, We delivered you from the people of Pharaoh: They set you hard tasks and punishments, slaughtered your sons and let your women-folk live; therein was a tremendous trial from your Lord."
2,57,البقرة,Al-Baqara,The Cow,Medinan,2,50,2:50,1,1,8,3,FALSE,NA,NA,NA,"Dan (kenangkanlah) ketika kami belahkan laut (Merah) untuk kamu lalui (kerana melarikan diri dari angkara Firaun), maka Kami selamatkan kamu dan Kami tenggelamkan Firaun bersama-sama tenteranya, sedang kamu semua menyaksikannya.
",And [recall] when We parted the sea for you and saved you and drowned the people of Pharaoh while you were looking on.,And remember We divided the sea for you and saved you and drowned Pharaoh's people within your very sight.
2,58,البقرة,Al-Baqara,The Cow,Medinan,2,51,2:51,1,1,8,3,FALSE,NA,NA,NA,"Dan (kenangkanlah) ketika kami berjanji kepada Nabi Musa (untuk memberi Taurat kepadanya sesudah ia bersiap selama) empat puluh malam. Kemudian, setelah ia pergi, kamu menyembah (patung) anak lembu, dan kamu sebenarnya orang-orang yang zalim (terhadap diri sendiri).
","And [recall] when We made an appointment with Moses for forty nights. Then you took [for worship] the calf after him, while you were wrongdoers.","And remember We appointed forty nights for Moses, and in his absence ye took the calf (for worship), and ye did grievous wrong."
2,59,البقرة,Al-Baqara,The Cow,Medinan,2,52,2:52,1,1,8,3,FALSE,NA,NA,NA,"Kemudian sesudah itu kami maafkan kesalahan kamu, supaya kamu bersyukur.
",Then We forgave you after that so perhaps you would be grateful.,Even then We did forgive you; there was a chance for you to be grateful.
2,60,البقرة,Al-Baqara,The Cow,Medinan,2,53,2:53,1,1,8,3,FALSE,NA,NA,NA,"Dan (kenangkanlah) ketika Kami turunkan kepada Nabi Musa kitab (Taurat) dan keterangan-keterangan (yang terkandung di dalamnya, yang membezakan antara yang benar dengan yang salah), supaya kamu mendapat petunjuk.
",And [recall] when We gave Moses the Scripture and criterion that perhaps you would be guided.,And remember We gave Moses the Scripture and the Criterion (Between right and wrong): There was a chance for you to be guided aright.
2,61,البقرة,Al-Baqara,The Cow,Medinan,2,54,2:54,1,1,8,3,FALSE,NA,NA,NA,"Dan (kenangkanlah) ketika Nabi Musa berkata kepada kaumnya: "" Wahai kaumku! Sesungguhnya kamu telah menganiaya diri kamu sendiri dengan sebab kamu menyembah patung anak lembu itu, maka bertaubatlah kamu kepada Allah yang menjadikan kamu; iaitu bunuhlah diri kamu. Yang demikian itu lebih baik bagi kamu di sisi Allah yang menjadikan kamu, supaya Allah menerima taubat kamu itu. Sesungguhnya Dia lah Yang Maha Pengampun (Penerima taubat), lagi Maha Mengasihani"".
","And [recall] when Moses said to his people, ""O my people, indeed you have wronged yourselves by your taking of the calf [for worship]. So repent to your Creator and kill yourselves. That is best for [all of] you in the sight of your Creator."" Then He accepted your repentance; indeed, He is the Accepting of repentance, the Merciful.","And remember Moses said to his people: ""O my people! Ye have indeed wronged yourselves by your worship of the calf: So turn (in repentance) to your Maker, and slay yourselves (the wrong-doers); that will be better for you in the sight of your Maker."" Then He turned towards you (in forgiveness): For He is Oft-Returning, Most Merciful."
2,62,البقرة,Al-Baqara,The Cow,Medinan,2,55,2:55,1,1,8,3,FALSE,NA,NA,NA,"Dan (kenangkanlah) ketika kamu berkata: ""Wahai Musa! Kami tidak akan beriman kepadamu sehingga kami dapat melihat Allah dengan terang (dengan mata kepala kami)"". Maka kerana itu kamu disambar petir, sedang kamu semua melihatnya.
","And [recall] when you said, ""O Moses, we will never believe you until we see Allah outright""; so the thunderbolt took you while you were looking on.","And remember ye said: ""O Moses! We shall never believe in thee until we see Allah manifestly,"" but ye were dazed with thunder and lighting even as ye looked on."
2,63,البقرة,Al-Baqara,The Cow,Medinan,2,56,2:56,1,1,8,3,FALSE,NA,NA,NA,"Kemudian kami bangkitkan kamu sesudah kamu mati (atau pengsan dari sambaran petir itu), supaya kamu bersyukur.
",Then We revived you after your death that perhaps you would be grateful.,Then We raised you up after your death: Ye had the chance to be grateful.
2,64,البقرة,Al-Baqara,The Cow,Medinan,2,57,2:57,1,1,8,3,FALSE,NA,NA,NA,"Dan Kami telah menaungi kamu dengan awan (dari panas matahari di padang pasir) dan Kami turunkan kepada kamu ""Mann"" dan ""Salwa"", (serta Kami berfirman): ""Makanlah dari makanan-makanan yang baik yang Kami telah kurniakan kepada kamu"". Dan tidaklah mereka menganiaya Kami (sebab mereka kufurkan nikmat itu), tetapi sebenarnya mereka adalah menganiaya diri sendiri.
","And We shaded you with clouds and sent down to you manna and quails, [saying], ""Eat from the good things with which We have provided you."" And they wronged Us not - but they were [only] wronging themselves.","And We gave you the shade of clouds and sent down to you Manna and quails, saying: ""Eat of the good things We have provided for you:"" (But they rebelled); to us they did no harm, but they harmed their own souls."
2,65,البقرة,Al-Baqara,The Cow,Medinan,2,58,2:58,1,1,9,3,FALSE,NA,NA,NA,"Dan (kenangkanlah) ketika Kami berfirman: ""Masuklah kamu ke bandar ini, kemudian makanlah dari benda-benda yang ada di dalamnya dengan sepuas-puasnya, apa sahaja yang kamu sukai. Dan masuklah kamu melalui pintunya dengan tunduk (merendah diri); dan (mintalah ampun dengan) berkata: ' Ya Allah ampunilah dosa kami '; supaya kami ampunkan kesalahan-kesalahan kamu, dan Kami akan tambah pula pahala orang-orang yang berbuat baik"".
","And [recall] when We said, ""Enter this city and eat from it wherever you will in [ease and] abundance, and enter the gate bowing humbly and say, 'Relieve us of our burdens.' We will [then] forgive your sins for you, and We will increase the doers of good [in goodness and reward].""","And remember We said: ""Enter this town, and eat of the plenty therein as ye wish; but enter the gate with humility, in posture and in words, and We shall forgive you your faults and increase (the portion of) those who do good."""
2,66,البقرة,Al-Baqara,The Cow,Medinan,2,59,2:59,1,1,9,3,FALSE,NA,NA,NA,"Kemudian orang-orang yang zalim (penderhaka) itu mengubah perkataan (perintah kami) yang dikatakan kepada mereka dengan melakukan sebaliknya; maka Kami turunkan ke atas orang-orang yang zalim itu bala bencana dari langit, dengan sebab mereka sentiasa berlaku fasik (menderhaka).
","But those who wronged changed [those words] to a statement other than that which had been said to them, so We sent down upon those who wronged a punishment from the sky because they were defiantly disobeying.","But the transgressors changed the word from that which had been given them; so We sent on the transgressors a plague from heaven, for that they infringed (Our command) repeatedly."
2,67,البقرة,Al-Baqara,The Cow,Medinan,2,60,2:60,1,1,9,4,FALSE,NA,NA,NA,"Dan (ingatlah) ketika Nabi Musa memohon supaya diberi air untuk kaumnya, maka Kami berfirman: ""Pukulah batu itu dengan tongkatmu"", (ia pun memukulnya), lalu terpancutlah dari batu itu dua belas mata air; sesungguhnya tiap-tiap satu puak (di antara mereka) telah mengetahui tempat minumnya masing-masing. (Dan Kami berfirman): ""Makanlah dan minumlah kamu dari rezeki Allah itu, dan janganlah kamu merebakkan bencana kerosakan di muka bumi"".
","And [recall] when Moses prayed for water for his people, so We said, ""Strike with your staff the stone."" And there gushed forth from it twelve springs, and every people knew its watering place. ""Eat and drink from the provision of Allah, and do not commit abuse on the earth, spreading corruption.""","And remember Moses prayed for water for his people; We said: ""Strike the rock with thy staff."" Then gushed forth therefrom twelve springs. Each group knew its own place for water. So eat and drink of the sustenance provided by Allah, and do no evil nor mischief on the (face of the) earth."
2,68,البقرة,Al-Baqara,The Cow,Medinan,2,61,2:61,1,1,9,4,FALSE,NA,NA,NA,"Dan (kenangkanlah) ketika kamu berkata: ""Wahai Musa, kami tidak sabar (sudah jemu) dengan makanan yang semacam sahaja; maka pohonkanlah kepada Tuhanmu untuk kami, supaya dikeluarkan bagi kami sebahagian dari apa yang tumbuh di bumi; dari sayur-sayurannya, dan mentimunnya, dan bawang putihnya, dan adas (kacang dalnya), serta bawang merahnya"". Nabi Musa menjawab: ""Adakah kamu mahu menukar sesuatu yang kurang baik dengan meninggalkan yang lebih baik? Turunlah kamu ke bandar kerana di sana kamu boleh dapati apa yang kamu minta itu"". Dan mereka ditimpakan dengan kehinaan dan kepapaan, dan sudah sepatutnya mereka mendapat kemurkaan dari Allah. Yang demikian itu ialah disebabkan mereka kufur (mengingkari) ayat-ayat Allah (perintah-perintah dan mukjizat-mukjizat yang membuktikan kebesaranNya); dan mereka pula membunuh Nabi-nabi dengan tidak ada alasan yang benar. Yang demikian itu ialah disebabkan mereka menderhaka dan mereka pula sentiasa menceroboh.
","And [recall] when you said, ""O Moses, we can never endure one [kind of] food. So call upon your Lord to bring forth for us from the earth its green herbs and its cucumbers and its garlic and its lentils and its onions."" [Moses] said, ""Would you exchange what is better for what is less? Go into [any] settlement and indeed, you will have what you have asked."" And they were covered with humiliation and poverty and returned with anger from Allah [upon them]. That was because they [repeatedly] disbelieved in the signs of Allah and killed the prophets without right. That was because they disobeyed and were [habitually] transgressing.","And remember ye said: ""O Moses! we cannot endure one kind of food (always); so beseech thy Lord for us to produce for us of what the earth groweth, -its pot-herbs, and cucumbers, Its garlic, lentils, and onions."" He said: ""Will ye exchange the better for the worse? Go ye down to any town, and ye shall find what ye want!"" They were covered with humiliation and misery; they drew on themselves the wrath of Allah. This because they went on rejecting the Signs of Allah and slaying His Messengers without just cause. This because they rebelled and went on transgressing."
2,69,البقرة,Al-Baqara,The Cow,Medinan,2,62,2:62,1,1,10,4,FALSE,NA,NA,NA,"Sesungguhnya orang-orang yang beriman, dan orang-orang Yahudi dan orang-orang Nasora (Nasrani), dan orang-orang Saabien sesiapa di antara mereka itu beriman kepada Allah dan (beriman kepada) hari akhirat serta beramal soleh, maka bagi mereka pahala balasannya di sisi Tuhan mereka, dan tidak ada kebimbangan (dari berlakunya kejadian yang tidak baik) kepada mereka, dan mereka pula tidak akan berdukacita.
","Indeed, those who believed and those who were Jews or Christians or Sabeans [before Prophet Muhammad] - those [among them] who believed in Allah and the Last Day and did righteousness - will have their reward with their Lord, and no fear will there be concerning them, nor will they grieve.","Those who believe (in the Qur'an), and those who follow the Jewish (scriptures), and the Christians and the Sabians,- any who believe in Allah and the Last Day, and work righteousness, shall have their reward with their Lord; on them shall be no fear, nor shall they grieve."
