ID,Source_Sura,Source_Verse,target_sura,Target_verse,common_roots,relevance_degree
2853,10,31,67,21,1,2
2854,10,31,67,23,5,2
2855,10,31,80,27,0,1
2856,10,31,80,28,0,1
2857,10,31,80,29,0,1
2858,10,31,80,30,0,1
2859,10,31,80,31,0,1
2860,10,33,39,71,3,1
2861,10,35,19,42,2,1
2862,10,35,37,95,2,1
2863,10,35,37,96,0,1
2864,10,38,2,24,0,1
2865,10,38,11,13,11,2
2866,10,38,17,88,5,2
2867,10,41,60,4,3,1
2868,10,41,109,1,1,1
2869,10,41,109,2,0,1
2870,10,41,109,3,0,1
2871,10,41,109,4,0,1
2872,10,41,109,5,0,1
2873,10,41,109,6,0,1
2874,10,43,25,41,0,1
2875,10,43,25,42,0,1
2876,10,45,20,102,2,0
2877,10,45,20,103,2,2
2878,10,45,20,104,2,2
2879,10,45,23,101,1,1
2880,10,45,23,112,1,1
2881,10,45,23,113,2,1
2882,10,45,23,114,2,1
2883,10,45,30,55,4,2
2884,10,45,30,56,3,1
2885,10,45,70,10,0,1
2886,10,45,70,11,0,1
2887,10,45,70,12,0,1
2888,10,45,70,13,0,1
2889,10,45,70,14,0,1
2890,10,45,70,15,0,0
2891,10,45,77,15,1,0
2892,10,45,79,46,2,2
2893,10,47,39,69,4,2
2894,10,48,42,18,0,2
2895,10,49,63,11,5,2
2896,10,51,32,12,0,2
2897,10,51,40,84,2,2
2898,10,51,40,85,2,2
2899,10,52,52,13,0,1
2900,10,52,52,14,1,1
2901,10,52,52,15,0,1
2902,10,52,52,16,2,2
2903,10,53,34,3,2,2
2904,10,53,36,82,1,1
2905,10,53,64,7,3,2
2906,10,57,17,82,3,2
2907,10,57,41,44,3,2
2908,10,59,6,136,3,2
2909,10,61,6,38,3,2
2910,10,61,11,6,3,2
2911,10,61,26,217,0,1
2912,10,61,26,218,0,1
2913,10,61,26,219,0,1
2914,10,64,21,103,0,2
2915,10,64,41,30,1,2
2916,10,64,41,31,3,2
2917,10,64,41,32,0,1
2918,10,64,57,12,3,2
2919,10,68,19,88,4,2
2920,10,68,19,89,0,1
2921,10,68,19,90,2,1
2922,10,68,19,91,1,1
2923,10,68,19,92,2,2
2924,10,68,19,93,2,1
2925,10,68,19,94,0,1
2926,10,68,19,95,0,1
2927,10,71,11,54,2,1
2928,10,71,11,55,2,1
2929,10,71,11,56,4,2
2930,10,72,2,131,1,1
2931,10,72,2,132,1,1
2932,10,72,5,44,2,0
2933,10,72,5,48,1,1
2934,10,72,5,111,1,1
2935,10,72,6,162,0,1
2936,10,72,6,163,2,2
2937,10,72,7,126,1,1
2938,10,72,10,84,2,1
2939,10,72,12,101,2,1
2940,10,72,27,44,1,1
2941,10,72,27,91,3,2
2942,10,74,6,110,2,1
2943,10,74,17,17,1,1
2944,10,76,27,14,0,1
2945,10,78,6,45,0,0
2946,10,80,20,65,3,1
2947,10,80,20,66,4,2
2948,10,82,7,116,0,2
2949,10,82,7,118,2,1
2950,10,82,20,67,0,1
2951,10,82,20,68,0,1
2952,10,82,20,69,0,1
2953,10,82,26,46,0,1
2954,10,82,26,47,0,1
2955,10,82,26,48,0,1
2956,10,83,7,129,1,1
2957,10,84,1,5,0,1
2958,10,84,11,123,1,2
2959,10,84,39,36,0,1
2960,10,84,65,3,1,2
2961,10,84,67,29,3,2
2962,10,84,73,9,1,2
2963,10,87,2,153,2,1
2964,10,88,10,89,2,1
2965,10,88,20,131,5,1
2966,10,88,71,26,4,1
2967,10,88,71,27,1,1
2968,10,90,20,77,2,1
2969,10,90,26,61,2,1
2970,10,90,26,62,1,1
2971,10,90,26,63,1,1
2972,10,90,40,84,3,2
2973,10,90,40,85,2,2
2974,10,91,28,41,0,1
2975,10,93,4,157,4,1
2976,10,93,4,158,1,1
2977,10,93,7,137,4,1
2978,10,93,26,57,0,1
2979,10,93,26,58,1,1
2980,10,93,26,59,1,1
2981,10,94,7,157,4,1
2982,10,97,6,111,1,2
2983,10,97,10,88,3,2
2984,10,98,36,30,1,1
2985,10,98,37,147,0,1
2986,10,98,37,148,5,1
2987,10,98,43,23,1,0
2988,10,98,51,52,0,0
2989,10,99,2,272,1,1
2990,10,99,11,118,3,2
2991,10,99,11,119,3,1
2992,10,99,13,31,6,2
2993,10,99,13,40,0,1
2994,10,99,26,3,3,2
2995,10,99,28,56,1,1
2996,10,99,35,8,1,2
2997,10,99,88,21,0,1
2998,10,99,88,22,0,1
2999,10,101,10,96,1,2
3000,10,101,10,97,1,1
3001,10,103,6,12,2,0
3002,11,2,16,36,1,1
3003,11,2,21,25,1,1
3004,11,3,16,97,1,1
3005,11,6,6,38,3,2
3006,11,6,6,59,4,1
3007,11,7,23,115,1,1
3008,11,7,23,116,1,1
3009,11,7,29,61,5,1
3010,11,7,30,27,3,1
3011,11,7,31,28,2,1
3012,11,7,38,27,5,2
3013,11,7,43,87,3,1
3014,11,7,51,56,1,1
3015,11,8,3,110,2,1
3016,11,8,3,113,2,1
3017,11,8,7,159,1,1
3018,11,8,10,47,1,1
3019,11,8,12,45,2,1
3020,11,8,16,36,2,1
3021,11,8,16,120,2,1
3022,11,8,28,23,2,1
3023,11,8,43,23,2,1
3024,11,11,70,19,0,1
3025,11,11,70,20,0,1
3026,11,11,70,21,0,1
3027,11,11,70,22,0,1
3028,11,11,103,1,0,1
3029,11,11,103,2,0,1
3030,11,11,103,3,3,2
3031,11,12,15,97,3,2
3032,11,12,15,98,0,0
3033,11,12,15,99,0,0
3034,11,12,25,7,5,2
3035,11,12,25,8,2,1
3036,11,15,17,18,2,2
3037,11,15,17,19,2,1
3038,11,15,17,20,1,1
3039,11,15,17,21,0,1
3040,11,15,42,20,3,2
3041,11,17,2,1,0,0
3042,11,17,2,2,1,0
3043,11,17,6,19,2,1
3044,11,17,6,116,1,2
3045,11,17,7,158,4,1
3046,11,17,12,103,4,2
3047,11,17,30,30,2,2
3048,11,17,32,1,0,0
3049,11,17,32,2,3,0
3050,11,17,34,20,2,2
3051,11,20,14,42,1,1
3052,11,20,16,88,5,2
3053,11,20,67,10,5,2
3054,11,21,2,166,0,1
3055,11,21,17,97,1,1
3056,11,21,19,81,1,1
3057,11,21,19,82,1,1
3058,11,21,29,25,0,1
3059,11,21,46,6,1,1
3060,11,24,8,23,1,1
3061,11,24,35,19,3,2
3062,11,24,35,20,0,1
3063,11,24,35,21,0,1
3064,11,24,35,22,2,2
3065,11,24,35,23,0,0
3066,11,24,35,24,0,0
3067,11,24,59,20,1,2
3068,11,27,43,23,1,1
3069,11,29,6,52,2,2
3070,11,29,6,53,0,1
3071,11,29,18,28,1,2
3072,11,36,54,10,0,1
3073,11,36,71,26,0,1
3074,11,40,54,11,0,2
3075,11,40,54,12,1,1
3076,11,40,54,13,1,1
3077,11,40,54,14,0,1
3078,11,41,7,167,3,0
3079,11,41,13,6,2,1
3080,11,41,23,28,1,1
3081,11,41,23,29,2,1
3082,11,41,39,67,1,0
3083,11,41,43,12,1,1
3084,11,41,43,13,2,1
3085,11,41,43,14,1,1
3086,11,42,54,13,0,1
3087,11,42,54,14,4,1
3088,11,42,54,15,0,1
3089,11,42,69,11,1,1
3090,11,42,69,12,0,1
3091,11,46,11,40,2,1
3092,11,46,11,42,1,1
3093,11,46,24,11,0,0
3094,11,46,24,15,4,0
3095,11,46,39,53,1,0
3096,11,46,66,10,3,1
3097,11,48,11,44,1,1
3098,11,49,37,171,0,1
3099,11,49,37,172,0,1
3100,11,49,37,173,0,1
3101,11,49,40,51,1,1
3102,11,49,40,52,0,1
3103,11,52,71,11,3,1
3104,11,56,82,6,3,1
3105,11,61,2,186,3,2
3106,11,69,11,74,3,1
3107,11,69,29,31,6,2
3108,11,69,51,26,3,2
3109,11,69,51,27,2,1
3110,11,70,51,26,0,2
3111,11,71,2,133,0,1
3112,11,72,51,29,2,2
3113,11,74,29,31,2,2
3114,11,74,29,32,0,1
3115,11,78,15,70,1,1
3116,11,78,15,71,3,2
3117,11,78,15,72,0,1
3118,11,78,26,165,0,1
3119,11,78,26,166,2,1
3120,11,81,54,37,0,1
3121,11,81,54,38,2,1
3122,11,81,54,39,0,1
3123,11,82,51,33,1,2
3124,11,82,53,53,0,1
3125,11,82,53,54,0,1
3126,11,83,7,84,0,1
3127,11,83,53,53,0,1
3128,11,86,5,100,0,1
3129,11,94,7,88,2,1
3130,11,94,26,187,0,1
3131,11,94,26,189,1,1
3132,11,97,73,16,0,1
3133,11,97,79,21,0,1
3134,11,97,79,22,0,1
3135,11,97,79,23,0,1
3136,11,97,79,24,0,1
3137,11,97,79,25,0,1
3138,11,97,79,26,0,1
3139,11,98,7,38,1,1
3140,11,98,33,67,0,1
3141,11,98,33,68,0,1
3142,11,99,28,41,2,1
3143,11,99,28,42,4,2
3144,11,99,40,46,2,1
3145,11,103,14,13,0,1
3146,11,103,14,14,1,1
3147,11,103,18,47,2,1
3148,11,103,40,51,3,1
3149,11,105,20,108,0,0
3150,11,105,78,38,0,0
3151,11,105,42,7,1,1
3152,11,107,4,57,1,1
3153,11,107,6,128,4,2
3154,11,107,14,48,2,0
3155,11,108,11,107,6,1
3156,11,108,21,23,0,1
3157,11,110,17,15,0,0
3158,11,110,20,129,3,1
3159,11,110,20,130,1,0
3160,11,111,36,32,1,1
3161,11,116,3,104,3,2
3162,11,117,11,101,2,2
3163,11,117,41,46,3,2
3164,11,118,10,99,3,2
3165,11,119,11,105,1,1
3166,11,119,51,56,3,1
3167,12,3,39,23,1,2
3168,12,4,12,100,6,1
3169,12,7,2,136,0,1
3170,12,19,7,54,1,0
3171,12,20,72,13,1,1
3172,12,21,28,26,1,1
3173,12,24,10,61,1,1
3174,12,24,13,33,0,1
3175,12,24,17,32,2,1
3176,12,24,82,10,0,1
3177,12,38,14,28,0,1
3178,12,40,12,103,2,2
3179,12,50,2,260,6,0
3180,12,51,12,26,8,1
3181,12,52,12,53,0,1
3182,12,53,12,51,3,1
3183,12,53,12,52,0,1
3184,12,57,12,55,0,1
3185,12,57,38,39,0,1
3186,12,57,38,40,0,1
3187,12,64,12,12,1,1
3188,12,76,58,11,4,1
3189,12,89,16,119,1,1
3190,12,92,94,5,0,1
3191,12,92,94,6,0,1
3192,12,96,12,94,2,1
3193,12,99,12,69,4,1
3194,12,100,7,53,7,1
3195,12,100,12,4,5,1
3196,12,101,7,126,3,1
3197,12,101,19,23,0,1
3198,12,101,19,27,1,1
3199,12,101,19,28,0,1
3200,12,101,71,28,1,1
3201,12,102,3,44,4,2
3202,12,102,28,44,2,2
3203,12,102,28,45,1,2
3204,12,102,28,46,1,2
3205,12,102,38,69,1,1
3206,12,102,38,70,1,1
3207,12,103,6,116,1,2
3208,12,106,4,142,0,1
3209,12,106,31,13,1,1
3210,12,107,7,97,3,2
3211,12,107,7,98,3,2
3212,12,107,7,99,1,2
3213,12,107,16,45,5,2
3214,12,107,16,46,0,2
3215,12,107,16,47,0,2
3216,12,108,17,44,1,1
3217,12,109,3,42,0,1
3218,12,109,3,43,0,1
3219,12,109,5,75,5,1
3220,12,109,9,97,1,0
3221,12,109,21,8,1,1
3222,12,109,21,9,0,1
3223,12,109,22,46,4,2
3224,12,109,25,20,4,1
3225,12,109,28,7,2,1
3226,12,109,40,51,1,1
3227,12,109,40,52,1,1
3228,12,109,46,9,3,1
3229,12,110,2,214,3,1
3230,13,1,12,103,3,1
3231,13,2,7,54,9,2
3232,13,2,22,65,6,2
3233,13,2,36,38,2,2
3234,13,2,41,37,3,2
3235,13,2,65,12,4,1
3236,13,5,46,33,1,2
3237,13,6,6,147,3,1
3238,13,6,7,167,5,2
3239,13,6,8,32,0,2
3240,13,6,15,6,0,1
3241,13,6,15,7,0,1
3242,13,6,15,8,0,1
3243,13,6,15,49,1,2
3244,13,6,15,50,0,2
3245,13,6,29,53,1,2
3246,13,6,29,54,1,2
3247,13,6,35,45,1,1
3248,13,6,38,16,5,2
3249,13,6,42,18,1,2
3250,13,6,70,1,0,2
3251,13,7,2,272,1,1
3252,13,7,17,59,1,1
3253,13,7,35,24,1,1
3254,13,8,23,12,0,1
3255,13,8,23,13,0,1
3256,13,8,23,14,0,1
3257,13,8,31,34,3,1
3258,13,8,39,6,0,1
3259,13,8,53,32,1,2
3260,13,10,10,61,0,2
3261,13,10,11,5,2,2
3262,13,10,20,7,4,2
3263,13,10,27,25,1,2
3264,13,10,58,1,1,2
3265,13,11,50,18,0,2
3266,13,13,13,8,1,0
3267,13,13,13,11,0,1
3268,13,13,17,44,3,1
3269,13,13,27,50,0,1
3270,13,13,27,51,0,1
3271,13,15,16,48,2,2
3272,13,16,18,49,7,1
3273,13,16,19,93,3,1
3274,13,16,19,94,0,1
3275,13,16,19,95,1,1
3276,13,16,34,23,7,1
3277,13,16,39,3,3,1
3278,13,16,53,26,3,1
3279,13,17,2,17,5,1
3280,13,17,2,19,1,1
3281,13,17,24,39,1,1
3282,13,17,24,40,1,1
3283,13,17,29,43,5,1
3284,13,18,10,26,1,2
3285,13,18,18,87,1,1
3286,13,18,18,88,1,2
3287,13,19,6,115,2,1
3288,13,19,59,20,0,1
3289,13,22,41,34,2,2
3290,13,22,41,35,1,1
3291,13,26,4,77,4,2
3292,13,26,23,55,0,1
3293,13,26,23,56,0,1
3294,13,26,87,16,4,1
3295,13,26,87,17,1,1
3296,13,27,6,111,2,1
3297,13,27,10,96,1,1
3298,13,27,10,97,1,1
3299,13,27,10,101,3,1
3300,13,27,21,5,3,1
3301,13,29,11,108,0,1
3302,13,29,56,30,0,1
3303,13,30,6,34,2,1
3304,13,30,16,63,4,1
3305,13,30,17,110,2,1
3306,13,31,14,47,3,2
3307,13,31,21,44,2,2
3308,13,31,46,27,0,2
3309,13,32,11,102,1,2
3310,13,32,22,48,2,2
3311,13,33,5,41,4,1
3312,13,33,6,59,2,1
3313,13,33,10,61,2,2
3314,13,33,11,6,3,1
3315,13,33,13,10,2,2
3316,13,33,16,37,2,2
3317,13,33,20,7,3,2
3318,13,33,41,25,3,1
3319,13,33,53,23,3,1
3320,13,33,57,4,3,1
3321,13,34,25,11,0,1
3322,13,34,25,12,0,1
3323,13,34,25,13,0,1
3324,13,34,25,14,0,1
3325,13,34,25,15,1,1
3326,13,34,89,25,2,1
3327,13,34,89,26,0,1
3328,13,35,4,57,5,2
3329,13,35,23,115,0,1
3330,13,35,47,15,7,2
3331,13,35,56,30,1,1
3332,13,35,56,32,0,1
3333,13,35,56,33,0,1
3334,13,35,59,20,2,1
3335,13,35,76,14,1,1
3336,13,36,2,121,2,2
3337,13,36,3,199,2,2
3338,13,36,17,107,2,2
3339,13,36,17,108,1,1
3340,13,36,17,109,0,1
3341,13,37,41,42,2,1
3342,13,38,18,110,1,1
3343,13,38,22,70,1,1
3344,13,39,2,106,1,2
3345,13,39,2,284,1,1
3346,13,39,44,3,0,1
3347,13,39,44,4,0,1
3348,13,40,88,21,0,1
3349,13,40,88,22,0,1
3350,13,40,88,23,0,1
3351,13,40,88,24,0,1
3352,13,40,88,25,0,1
3353,13,40,88,26,1,1
3354,13,41,46,27,0,2
3355,13,42,8,30,3,1
3356,13,42,27,50,2,2
3357,13,42,27,51,4,1
3358,13,42,27,52,2,1
3359,13,43,7,156,3,1
3360,13,43,7,157,3,1
3361,13,43,26,197,1,1
3362,13,43,112,1,2,0
3363,13,43,112,2,0,0
3364,13,43,112,3,0,0
3365,13,43,112,4,0,0
3366,14,1,2,257,3,2
3367,14,1,57,9,4,2
3368,14,2,7,158,2,2
3369,14,4,7,158,3,1
3370,14,6,2,49,12,2
3371,14,6,7,168,2,1
3372,14,7,7,167,3,2
3373,14,8,39,7,2,2
3374,14,8,64,6,4,2
3375,14,9,3,119,2,1
3376,14,10,11,3,5,2
3377,14,13,7,88,4,2
3378,14,13,7,128,2,1
3379,14,13,7,137,2,1
3380,14,13,8,30,2,2
3381,14,13,17,76,2,2
3382,14,13,21,105,1,1
3383,14,13,27,56,2,2
3384,14,13,37,171,1,1
3385,14,13,37,172,0,1
3386,14,13,37,173,0,1
3387,14,13,58,21,1,1
3388,14,14,55,46,3,1
3389,14,14,79,37,0,1
3390,14,14,79,38,0,1
3391,14,14,79,39,0,1
3392,14,14,79,40,3,1
3393,14,14,79,41,0,1
3394,14,15,8,19,1,2
3395,14,15,8,32,1,2
3396,14,15,50,24,2,1
3397,14,15,50,25,0,1
3398,14,15,50,26,0,1
3399,14,16,18,29,1,2
3400,14,16,18,79,1,1
3401,14,16,38,57,0,2
3402,14,16,38,58,0,1
3403,14,16,47,15,2,2
3404,14,17,22,21,0,1
3405,14,17,35,36,4,2
3406,14,17,37,64,0,1
3407,14,17,37,65,0,1
3408,14,17,37,66,0,1
3409,14,17,37,67,0,1
3410,14,17,37,68,0,1
3411,14,17,38,55,0,1
3412,14,17,38,56,0,1
3413,14,17,38,57,0,1
3414,14,17,38,58,0,1
3415,14,17,41,46,0,0
3416,14,17,44,43,0,1
3417,14,17,44,44,0,1
3418,14,17,44,45,0,1
3419,14,17,44,46,0,1
3420,14,17,44,47,0,1
3421,14,17,44,48,1,1
3422,14,17,44,49,0,1
3423,14,17,44,50,1,0
3424,14,17,55,43,0,1
3425,14,17,55,44,0,1
3426,14,17,56,41,0,1
3427,14,17,56,42,0,1
3428,14,17,56,43,0,1
3429,14,17,56,44,0,1
3430,14,18,2,264,6,2
3431,14,18,3,117,2,2
3432,14,18,25,23,1,2
3433,14,19,4,133,3,2
3434,14,19,5,54,2,2
3435,14,19,35,15,0,0
3436,14,19,35,16,6,2
3437,14,19,35,17,0,1
3438,14,19,36,77,3,1
3439,14,19,36,78,2,1
3440,14,19,36,79,2,1
3441,14,19,36,80,0,1
3442,14,19,36,81,4,1
3443,14,19,36,82,1,1
3444,14,19,36,83,1,1
3445,14,19,46,33,6,2
3446,14,19,47,38,0,2
3447,14,21,7,38,5,2
3448,14,21,7,39,4,2
3449,14,21,33,66,2,1
3450,14,21,33,67,3,2
3451,14,21,33,68,3,2
3452,14,21,34,31,5,2
3453,14,21,34,32,7,2
3454,14,21,34,33,6,2
3455,14,21,40,47,7,2
3456,14,21,40,48,3,2
3457,14,22,4,120,4,2
3458,14,22,5,116,4,1
3459,14,22,5,119,1,1
3460,14,22,19,82,2,1
3461,14,22,40,10,3,1
3462,14,22,46,5,2,1
3463,14,22,46,6,2,1
3464,14,23,10,10,3,2
3465,14,23,13,23,3,1
3466,14,23,13,24,1,2
3467,14,23,25,75,2,2
3468,14,23,39,73,5,2
3469,14,27,6,93,3,1
3470,14,27,7,40,0,1
3471,14,27,16,32,1,2
3472,14,27,22,31,0,0
3473,14,27,56,88,0,1
3474,14,27,56,89,0,1
3475,14,28,2,243,2,1
3476,14,28,14,24,1,1
3477,14,28,25,18,2,1
3478,14,30,10,70,1,2
3479,14,30,31,24,1,2
3480,14,31,2,123,2,2
3481,14,31,2,254,8,2
3482,14,31,57,15,1,2
3483,14,33,7,54,6,2
3484,14,33,31,29,6,2
3485,14,33,36,40,4,2
3486,14,33,39,5,6,2
3487,14,35,2,126,5,2
3488,14,35,3,96,0,2
3489,14,35,3,97,1,2
3490,14,35,14,39,1,1
3491,14,35,29,67,2,2
3492,14,36,5,118,1,2
3493,14,37,28,57,3,2
3494,14,43,20,108,0,2
3495,14,43,20,111,0,2
3496,14,43,54,8,1,2
3497,14,43,70,43,0,2
3498,14,44,6,27,3,2
3499,14,44,6,28,2,1
3500,14,44,16,38,2,2
3501,14,44,23,99,2,2
3502,14,44,23,100,2,1
3503,14,44,32,12,1,2
3504,14,44,35,37,4,2
3505,14,44,63,9,0,1
3506,14,44,63,10,8,2
3507,14,45,54,5,0,1
3508,14,46,17,37,1,1
3509,14,46,19,90,1,2
3510,14,46,19,91,0,1
3511,14,48,39,67,4,1
3512,14,49,14,48,0,1
3513,14,49,25,13,1,2
3514,14,49,37,22,0,1
3515,14,49,38,37,0,1
3516,14,49,38,38,2,2
3517,14,49,81,7,0,1
3518,14,50,23,104,2,2
3519,14,51,21,1,1,1
3520,14,51,31,28,1,1
3521,14,51,53,31,1,2
3522,14,52,6,19,4,2
3523,14,52,14,1,1,1
3524,15,2,6,27,1,2
3525,15,3,14,30,1,2
3526,15,3,77,46,2,2
3527,15,7,25,21,1,2
3528,15,7,25,22,1,2
3529,15,9,5,67,1,1
3530,15,16,25,61,3,2
3531,15,22,16,10,3,2
3532,15,22,56,68,1,1
3533,15,22,56,69,1,2
3534,15,22,56,70,0,1
3535,15,27,55,14,1,1
3536,15,27,55,15,3,2
3537,15,31,7,12,1,2
3538,15,31,15,33,2,2
3539,15,39,17,62,1,2
3540,15,41,16,9,0,2
3541,15,41,43,4,0,1
3542,15,41,89,14,0,1
3543,15,42,7,200,0,1
3544,15,43,11,17,1,2
3545,15,47,6,56,0,0
3546,15,48,18,108,0,2
3547,15,53,51,28,4,2
3548,15,64,15,8,1,2
3549,15,66,11,81,2,2
3550,15,76,36,12,0,1
3551,15,76,37,137,0,1
3552,15,76,37,138,0,1
3553,15,79,11,89,0,1
3554,15,80,11,65,1,1
3555,15,80,41,17,0,1
3556,15,85,23,115,1,2
3557,15,85,23,116,1,1
3558,15,85,38,27,4,2
3559,15,85,43,89,2,1
3560,15,85,53,31,2,2
3561,15,86,36,81,2,2
3562,15,86,36,82,0,1
3563,15,86,36,83,0,1
3564,15,88,1,2,0,0
3565,15,88,8,24,1,1
3566,15,88,9,128,1,2
3567,15,88,26,215,3,2
3568,15,88,39,23,0,1
3569,15,90,7,49,1,2
3570,15,90,14,44,1,2
3571,15,90,16,38,1,2
3572,15,90,27,49,1,2
3573,15,93,55,39,0,1
3574,15,95,5,67,0,2
3575,15,95,68,9,0,1
3576,15,99,74,43,0,0
3577,15,99,74,44,0,0
3578,15,99,74,45,0,0
3579,15,99,74,46,0,0
3580,15,99,74,47,2,1
3581,16,1,21,1,0,2
3582,16,1,29,53,2,2
3583,16,1,29,54,1,2
3584,16,1,42,18,1,2
3585,16,1,54,1,0,2
3586,16,2,6,124,0,1
3587,16,2,21,25,2,2
3588,16,2,22,75,1,2
3589,16,2,40,15,5,2
3590,16,2,40,16,2,1
3591,16,2,42,52,4,1
3592,16,3,53,31,2,2
3593,16,4,25,54,1,2
3594,16,4,25,55,0,1
3595,16,4,36,77,5,2
3596,16,4,36,78,1,2
3597,16,4,36,79,1,1
3598,16,7,16,5,0,1
3599,16,7,23,21,0,2
3600,16,7,23,22,1,2
3601,16,7,36,71,0,1
3602,16,7,36,72,0,2
3603,16,7,40,79,0,2
3604,16,7,40,80,2,2
3605,16,7,40,81,0,1
3606,16,7,43,12,0,2
3607,16,7,43,13,2,1
3608,16,7,43,14,1,1
3609,16,9,2,197,0,1
3610,16,9,6,153,1,2
3611,16,9,7,26,0,1
3612,16,9,10,99,2,2
3613,16,9,11,118,1,2
3614,16,9,11,119,1,1
3615,16,9,15,41,0,2
3616,16,11,27,60,2,2
3617,16,12,7,54,8,2
3618,16,15,21,31,5,2
3619,16,15,79,32,1,2
3620,16,20,37,95,0,2
3621,16,20,37,96,2,1
3622,16,22,38,5,3,2
3623,16,22,39,45,4,2
3624,16,22,40,60,1,2
3625,16,24,25,5,4,2
3626,16,24,25,9,0,1
3627,16,24,74,18,0,0
3628,16,24,74,19,0,0
3629,16,24,74,20,0,0
3630,16,24,74,21,0,0
3631,16,24,74,22,0,0
3632,16,24,74,23,0,0
3633,16,24,74,24,2,1
3634,16,25,29,13,3,2
3635,16,26,5,64,0,1
3636,16,26,14,46,1,2
3637,16,26,16,27,2,1
3638,16,26,34,33,2,2
3639,16,26,59,2,3,1
3640,16,26,71,22,1,2
3641,16,26,86,9,0,1
3642,16,27,26,93,0,1
3643,16,27,86,10,0,1
3644,16,28,6,23,2,1
3645,16,28,35,36,0,1
3646,16,28,40,46,0,1
3647,16,28,58,18,0,2
3648,16,30,3,198,6,2
3649,16,30,16,97,2,2
3650,16,30,28,80,4,2
3651,16,30,87,17,3,2
3652,16,30,93,4,3,2
3653,16,31,43,71,0,2
3654,16,32,14,27,1,2
3655,16,32,41,30,4,2
3656,16,32,41,31,0,2
3657,16,32,41,32,0,0
3658,16,34,52,14,1,1
3659,16,36,21,25,2,2
3660,16,36,43,45,2,2
3661,16,36,47,10,5,2
3662,16,36,67,18,2,2
3663,16,37,5,41,0,1
3664,16,37,7,54,0,0
3665,16,37,7,186,3,2
3666,16,37,10,96,0,2
3667,16,37,10,97,0,1
3668,16,37,11,34,0,2
3669,16,39,52,14,2,1
3670,16,39,52,15,0,1
3671,16,39,52,16,1,1
3672,16,39,53,31,0,2
3673,16,40,5,73,2,0
3674,16,40,31,28,0,1
3675,16,40,54,50,0,2
3676,16,40,112,1,2,0
3677,16,40,112,2,0,0
3678,16,40,112,3,0,0
3679,16,40,112,4,2,0
3680,16,43,10,2,3,2
3681,16,43,15,9,1,0
3682,16,43,17,93,2,1
3683,16,43,17,94,1,2
3684,16,43,18,110,2,2
3685,16,43,21,8,1,2
3686,16,43,21,9,0,1
3687,16,43,25,20,3,2
3688,16,43,46,9,3,1
3689,16,44,21,105,1,1
3690,16,44,54,52,1,1
3691,16,45,67,16,3,2
3692,16,45,67,17,1,2
3693,16,46,7,97,0,2
3694,16,46,7,98,0,2
3695,16,47,11,102,2,2
3696,16,47,22,48,1,2
3697,16,49,13,15,3,2
`uid`, `ss`, `sv`, `ts`, `tv`, `common`, `relevance`
3698,16,52,3,83,4,2
3699,16,52,39,3,1,1
3700,16,53,17,67,2,2
3701,16,56,6,136,3,2
3702,16,57,37,151,0,1
3703,16,57,37,152,0,2
3704,16,57,37,153,1,2
3705,16,57,37,154,0,1
3706,16,57,53,21,0,1
3707,16,57,53,22,0,1
3708,16,59,43,17,1,2
3709,16,62,7,51,0,1
3710,16,62,11,9,0,0
3711,16,62,11,10,0,1
3712,16,62,18,35,0,2
3713,16,62,18,36,0,1
3714,16,62,19,77,0,2
3715,16,62,19,78,0,1
3716,16,62,41,50,1,2
3717,16,66,23,21,4,2
3718,16,66,27,35,0,0
3719,16,66,27,36,0,0
3720,16,66,74,54,0,0
3721,16,66,74,55,0,0
3722,16,67,36,34,2,2
3723,16,67,36,35,1,1
3724,16,67,36,36,0,1
3725,16,69,4,4,1,0
3726,16,69,10,57,3,1
3727,16,69,17,82,1,1
3728,16,69,36,72,2,1
3729,16,69,50,9,0,1
3730,16,70,30,54,7,2
3731,16,71,30,28,5,2
3732,16,76,16,75,5,2
3733,16,77,31,28,1,1
3734,16,77,54,50,3,2
3735,16,78,67,23,5,2
3736,16,78,67,24,0,1
3737,16,79,67,19,3,2
3738,16,80,24,43,2,0
3739,16,84,77,35,1,2
3740,16,84,77,36,1,2
3741,16,85,18,53,1,2
3742,16,85,21,39,0,2
3743,16,85,21,40,1,2
3744,16,85,25,12,1,1
3745,16,85,25,13,0,1
3746,16,85,25,14,0,1
3747,16,86,18,52,6,2
3748,16,86,19,81,2,1
3749,16,86,19,82,1,1
3750,16,86,29,25,3,2
3751,16,86,46,5,2,2
3752,16,86,46,6,1,2
3753,16,87,19,38,1,2
3754,16,87,20,111,0,2
3755,16,87,32,12,0,2
3756,16,88,6,26,0,2
3757,16,88,7,38,2,2
3758,16,89,4,41,6,2
3759,16,89,5,109,1,1
3760,16,89,7,6,0,2
3761,16,89,15,92,0,1
3762,16,89,15,93,0,1
3763,16,89,28,85,3,0
3764,16,90,5,45,0,1
3765,16,90,7,33,2,2
3766,16,90,16,126,0,1
3767,16,90,17,26,2,2
3768,16,90,42,40,0,1
3769,16,91,2,224,3,1
3770,16,91,5,89,1,2
3771,16,93,10,99,4,2
3772,16,93,11,118,6,2
3773,16,93,11,119,0,1
3774,16,99,38,83,0,2
3775,16,101,2,106,4,2
3776,16,112,2,151,3,1
3777,16,112,2,152,1,2
3778,16,112,3,164,4,1
3779,16,112,14,28,2,2
3780,16,112,14,29,0,0
